OrgID,Charity Name,Address ,City,State,Zip,Website URL,Category,Cause,Total Revenue,Total Expenses,Fundraising Expenses,CEO Salary,Total Net Assets
10278, United Methodist Committee on Relief of Global Ministries,458 Ponce De Leon Avenue ,Atlanta,GA,30308,http://www.umcor.org/,International,Development and Relief Services,"$47,867,854","$71,196,129","$798,406","$118,010","$111,327,442"
11013,"""I Have a Dream"" Foundation",322 Eighth Avenue Suite 202,New York,NY,10001,http://www.ihaveadreamfoundation.org,Education,Scholarship and Financial Support,"$1,673,033","$2,911,790","$440,888","$161,069","$2,812,977"
6466,"10,000 Degrees",1650 Los Gamos Drive Suite 110,San Rafael,CA,94903,http://www.10000degrees.org,Education,Scholarship and Financial Support,"$12,542,185","$9,258,322","$997,549","$211,442","$13,592,921"
12098,100 Black Men of America,141 Auburn Avenue NE ,Atlanta,GA,30303,http://www.100blackmen.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$3,969,946","$4,366,870","$183,829","$46,276","$3,407,241"
12123,100 Club of Arizona,333 North 44th Street Suite 100,Phoenix,AZ,85008,http://www.100club.org,Human Services,Multipurpose Human Service Organizations,"$6,423,106","$2,201,743","$180,314","$129,940","$7,132,258"
17473,100 Club of Chicago,875 North Michigan Avenue Suite 1351,Chicago,IL,60611,http://www.100clubchicago.org/,Human Services,Social Services,"$2,168,709","$1,408,074","$310,794","$229,333","$8,178,182"
10092,1000 Friends of Florida,308 North Monroe Street ,Tallahassee,FL,32301,http://www.1000fof.org/,Environment,Environmental Protection and Conservation,"$509,326","$485,941","$32,115",,"$421,269"
8770,1000 Friends of Oregon,133 SW 2nd Ave Suite 201,Portland,OR,97204,http://www.friends.org,Environment,Environmental Protection and Conservation,"$1,530,877","$1,564,775","$307,203","$144,078","$3,966,190"
17318,18Doors,"90 Oak Street, Fourth Floor P.O. Box 428",Newton Upper Falls,MA,2464,https://18doors.org/,Religion,Religious Activities,"$3,370,173","$2,463,792","$415,890","$174,331","$1,747,802"
15235,24 Foundation,801 East Morehead Street Suite 308,Charlotte,NC,28202,https://www.24foundation.org/,Health,Medical Research,"$2,255,145","$1,862,821","$190,116","$48,750","$639,656"
16289,350.org,20 Jay Street Suite 732,Brooklyn,NY,11201,http://350.org,Environment,Environmental Protection and Conservation,"$19,193,815","$15,450,256","$665,026","$130,431","$14,993,196"
13055,4 Paws for Ability ,207 Dayton Avenue ,Xenia,OH,45385,http://www.4pawsforability.org/,Human Services,Social Services,"$4,488,781","$4,151,432","$327,029","$116,022","$4,832,614"
18129,6 Stones Mission Network,209 N. Industrial Boulevard Suite 241,Bedford,TX,76021,https://www.6stones.org/,Human Services,Social Services,"$4,172,876","$4,234,521","$266,658","$99,017","$277,035"
11528,826 Valencia,826 Valencia Street ,San Francisco,CA,94110,https://826valencia.org,Education,Youth Education Programs and Services,"$4,361,413","$3,190,593","$249,270","$126,119","$7,816,840"
18903,826LA,1714 West Sunset Boulevard ,Los Angeles,CA,90026,https://826la.org/,Education,Youth Education Programs and Services,"$1,656,051","$1,628,301","$268,575","$116,969","$2,696,323"
14961,9to5 National Association of Working Women,207 East Buffalo Street Suite 211,Milwaukee,WI,53202,http://9to5.org/,Human and Civil Rights,Advocacy and Education,"$1,964,112","$2,141,442","$90,502",,"$1,674,069"
6082,A Better Chance,253 West 35th Street 6th Floor,New York,NY,10001,http://www.abetterchance.org,Education,Youth Education Programs and Services,"$3,791,237","$4,350,199","$895,040","$236,545","$9,457,542"
16343,A Chance In Life,250 East 63rd Street Suite 204,New York,NY,10065,http://www.achanceinlife.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$2,217,374","$1,903,585","$137,995","$195,994","$3,236,950"
15907,A Chance to Change,2113 West Britton Road ,The Village,OK,73120,http://www.achancetochange.org/,Health,Treatment and Prevention Services,"$1,893,620","$1,869,794","$160,775","$144,541","$787,198"
18307,A Child's Hope International,2430 East Kemper Road ,Cincinnati,OH,45241,https://thechildrenarewaiting.org/,International,Development and Relief Services,"$2,883,692","$2,765,858","$41,569","$86,000","$1,200,435"
15368,A Child's Place,601 East Fifth Street Suite 230,Charlotte,NC,28202,http://www.achildsplace.org/,Education,Youth Education Programs and Services,"$1,703,468","$1,802,455","$244,701","$90,190","$1,317,406"
3634,A Contemporary Theatre,Kreielsheimer Place 700 Union Street,Seattle,WA,98101,http://www.acttheatre.org,"Arts, Culture, Humanities",Performing Arts,"$7,463,371","$6,139,857","$489,481","$104,558","$14,703"
12217,A Gift for Teaching,6501 Magic Way Building 400C,Orlando,FL,32809,http://agiftforteaching.org/,Education,Youth Education Programs and Services,"$11,043,982","$9,938,798","$187,042","$86,173","$4,250,619"
16302,A Jewish Voice for Peace,1611 Telegraph Avenue Suite 1020,Oakland,CA,94612,https://jewishvoiceforpeace.org,International,"International Peace, Security, and Affairs","$3,701,891","$3,408,915","$539,783","$92,780","$1,036,324"
9239,A Kid Again,777-G Dearborn Park Lane ,Columbus,OH,43085,http://www.akidagain.org,Health,Patient and Family Support,"$2,751,189","$2,928,429","$179,154",,"$1,609,333"
15719,A Kids' Brain Tumor Cure,85 Riverbend Lane ,Needham,MA,2492,http://akidsbraintumorcure.org/,Health,Medical Research,"$1,272,714","$4,863,510","$95,387",$0,"$128,963"
10176,A Noise Within,3352 East Foothill Boulevard ,Pasadena,CA,91107,http://www.anoisewithin.org,"Arts, Culture, Humanities",Performing Arts,"$3,201,372","$3,403,151","$227,860","$125,281","$11,624,477"
8040,A Place Called Home,2830 South Central Avenue ,Los Angeles,CA,90011,http://www.apch.org,Human Services,"Youth Development, Shelter, and Crisis Services","$10,663,558","$7,196,253","$843,847","$177,019","$13,555,858"
6096,A.J. Muste Memorial Institute,"168 Canal Street, Sixth Floor ",New York,NY,10013,http://www.ajmuste.org/,Human and Civil Rights,Advocacy and Education,"$773,817","$1,508,339","$105,168","$103,012","$19,643,460"
8302,AAA Foundation for Traffic Safety,"607 14th Street, NW Suite 201",Washington,DC,20005,http://www.aaafoundation.org,Research and Public Policy,Social and Public Policy Research,"$7,537,518","$5,827,837","$31,463","$227,648","$24,679,331"
11128,AACA Museum,161 Museum Drive ,Hershey,PA,17033,http://www.aacamuseum.org,"Arts, Culture, Humanities",Museums,"$2,033,768","$1,854,421","$85,144","$102,847","$15,788,915"
3205,AARP Foundation,"601 E Street, NW ",Washington,DC,20049,http://www.aarp.org/aarp-foundation/,Human Services,Social Services,"$282,082,741","$170,923,640","$20,737,034","$442,452","$386,579,789"
3240,AAUW - American Association of University Women,"1310 L Street NW, Suite 1000 ",Washington,DC,20005,http://www.aauw.org,Education,Youth Education Programs and Services,"$21,138,369","$19,152,399","$2,173,654","$234,638","$117,315,753"
13189,Abandoned Children's Fund,2360 Mendocino Ave A2-220 ,Santa Rosa,CA,95403,http://www.abandonedchildrensfund.org,International,Development and Relief Services,"$4,233,422","$4,178,802","$650,222","$49,008","$441,303"
15570,Abby's House,52 High Street ,Worcester,MA,1609,http://www.abbyshouse.org/,Human Services,Social Services,"$2,227,254","$1,412,874","$125,742","$74,380","$5,924,521"
8965,ABC² (Accelerate Brain Cancer Cure),"1717 Rhode Island Avenue, NW Suite 700",Washington,DC,20036,http://www.abc2.org,Health,Medical Research,"$1,915,355","$1,584,284","$574,271","$305,599","$2,819,388"
9182,Abode Services,40849 Fremont Boulevard ,Fremont,CA,94538,http://www.abodeservices.org,Human Services,Homeless Services,"$54,652,575","$51,752,855","$1,303,833","$218,915","$19,980,425"
9371,Abraham Initiatives,1460 Broadway ,New York,NY,10036,https://abrahaminitiatives.org/,International,"International Peace, Security, and Affairs","$1,311,148","$1,712,132","$85,398",,"$559,801"
15194,Abraham Lincoln Presidential Library Foundation,500 East Madison Street Suite 200,Springfield,IL,62701,http://www.alplm.org/,"Arts, Culture, Humanities","Libraries, Historical Societies and Landmark Preservation","$4,451,803","$2,768,256","$722,399","$248,936","$24,724,441"
12762,Abused Deaf Women's Advocacy Services,"8623 Roosevelt Way, NE ",Seattle,WA,98115,http://www.adwas.org/,Human Services,Social Services,"$1,803,402","$1,766,977","$97,654","$91,743","$2,582,859"
13578,Academy Art Museum,106 South Street ,Easton,MD,21601,http://www.academyartmuseum.org/,"Arts, Culture, Humanities",Museums,"$1,681,441","$1,656,077","$239,091","$143,515","$9,976,356"
5705,Academy of Achievement,"1222 Sixteenth Street, NW ",Washington,DC,20036,http://www.achievement.org,Education,Adult Education Programs and Services,"$6,048,919","$6,797,125","$148,073",$0,"$3,424,623"
9256,Academy of American Poets,75 Maiden Lane Suite 901,New York,NY,10038,https://poets.org,"Arts, Culture, Humanities",Performing Arts,"$1,615,898","$1,907,827","$310,729","$140,341","$10,072,827"
14568,Academy of Fine Arts,600 Main Street ,Lynchburg,VA,24504,http://www.academyfinearts.com,"Arts, Culture, Humanities",Performing Arts,"$5,816,344","$2,338,886","$163,010","$103,000","$37,764,254"
14729,Academy of Hope Adult Public Charter School,2315 18th Place NE ,Washington,DC,20018,http://aohdc.org/,Education,Adult Education Programs and Services,"$6,051,028","$5,838,006","$346,117","$187,989","$1,988,079"
8467,Academy of Nutrition and Dietetics Foundation,120 South Riverside Plaza Suite 2190,Chicago,IL,60606,http://eatrightfoundation.org/,Health,Treatment and Prevention Services,"$3,546,243","$3,022,441","$234,429",$0,"$26,606,229"
9103,Academy of Television Arts & Sciences Foundation,5220 Lankershim Boulevard ,North Hollywood,CA,91601,http://emmys.org/foundation/,Education,Youth Education Programs and Services,"$5,301,044","$6,146,489","$519,050",$0,"$33,268,153"
6064,Academy of Vocal Arts,1920 Spruce Street ,Philadelphia,PA,19103,http://www.avaopera.com,Education,Youth Education Programs and Services,"$4,713,030","$4,229,862","$411,590","$151,667","$39,357,081"
10838,Acadia Center,8 Summer Street ,Rockport,ME,4856,http://www.acadiacenter.org/,Environment,Environmental Protection and Conservation,"$2,246,875","$2,305,969","$102,361","$217,534","$3,274,725"
10907,Accelerated Cure Project for Multiple Sclerosis ,460 Totten Pond Road Suite 140,Waltham,MA,2451,http://www.acceleratedcure.org/,Health,"Diseases, Disorders, and Disciplines","$1,330,972","$1,398,221","$131,278","$180,000","$930,381"
15263,ACCESS,230 West Market Street ,Akron,OH,44303,http://www.access-shelter.org/,Human Services,Homeless Services,"$1,233,109","$1,326,548","$120,195","$94,414","$2,355,428"
7859,ACCESS College Foundation,2555 Ellsmere Avenue Suite 110,Norfolk,VA,23513,http://www.accesscollege.org/,Education,Scholarship and Financial Support,"$2,952,349","$4,394,560","$608,903","$221,596","$54,187,564"
9311,Access Fund,4750 Walnut St Suite 100,Boulder,CO,80301,http://www.accessfund.org/,Environment,Environmental Protection and Conservation,"$3,344,909","$2,894,812","$581,626","$76,356","$2,920,610"
7754,Accion East ,80 Maiden Lane Suite 903,New York,NY,10038,https://us.accion.org/region/the-east-coast,Community Development,Housing and Neighborhood Development,"$7,190,046","$11,366,921","$771,620","$277,437","$7,499,053"
3211,ACCION International,10 Fawcett Street Suite 204,Cambridge,MA,2138,http://www.accion.org,International,Development and Relief Services,"$21,865,551","$29,718,453","$1,806,632","$615,167","$313,166,287"
7806,ACCION San Diego,404 Euclid Avenue Suite 271,San Diego,CA,92114,https://us.accion.org/region/southern-california/?region=southern-california,Community Development,Housing and Neighborhood Development,"$3,005,261","$2,411,344","$21,154","$119,718","$9,433,249"
11257,ACE Scholarships,1201 East Colfax Avenue Suite 302,Denver,CO,80218,https://www.acescholarships.org/,Education,Scholarship and Financial Support,"$38,655,408","$30,724,004","$2,774,289","$349,873","$26,887,738"
6917,Achievement Centers for Children,4255 Northfield Road ,Highland Hills,OH,44128,http://www.achievementcenters.org/,Human Services,Social Services,"$10,395,238","$10,804,504","$656,023","$196,178","$22,820,169"
10383,Achievement Centers for Children & Families Foundation,555 Northwest 4th Street ,Delray Beach,FL,33444,http://www.achievementcentersfl.org/,Education,Youth Education Programs and Services,"$2,091,465","$2,349,461","$460,631","$145,196","$10,411,948"
12696,Achievement First,370 James Street Suite 404,New Haven,CT,6513,http://www.achievementfirst.org,Education,Scholarship and Financial Support,"$57,013,087","$44,293,373","$971,752","$290,683","$21,238,359"
11058,AchieveMpls,"111 Third Avenue, South Suite 5",Minneapolis,MN,55401,http://www.achievempls.org,Education,Youth Education Programs and Services,"$3,593,252","$5,196,212","$106,772","$146,217","$7,349,784"
10407,Achilles International,42 West 38th Street Fourth Floor,New York,NY,10018,http://www.achillesinternational.org,Human Services,Multipurpose Human Service Organizations,"$2,674,230","$2,552,407","$128,299","$147,250","$1,025,216"
13579,ACLU Foundation of Maryland,3600 Clipper Mill Road Suite 350,Baltimore,MD,21211,http://www.aclu-md.org/,Human and Civil Rights,Advocacy and Education,"$2,225,973","$2,583,339","$199,699","$120,776","$3,218,255"
15006,ACLU Foundation of Massachusetts,211 Congress Street ,Boston,MA,2110,http://aclum.org/,Human and Civil Rights,Advocacy and Education,"$5,089,981","$3,571,742","$593,316","$206,221","$8,797,535"
17074,ACLU Foundation of Southern California,1313 West Eighth Street ,Los Angeles,CA,90017,https://www.aclusocal.org/,Human and Civil Rights,Advocacy and Education,"$14,010,989","$11,129,546","$1,297,569","$175,751","$38,312,463"
18014,ACLU Foundation of Texas,P.O. Box 8306 ,Houston,TX,77288,https://www.aclutx.org/,Human and Civil Rights,Advocacy and Education,"$3,651,487","$3,857,274","$402,249","$105,277","$1,086,007"
15108,ACLU of Michigan Foundation,2966 Woodward Avenue ,Detroit,MI,48201,http://www.aclumich.org/,Human and Civil Rights,Advocacy and Education,"$3,675,895","$4,788,420","$1,658,615","$174,441","$6,631,989"
13171,Acres of Love,31920 Del Obispo Suite 175,San Juan Capistrano,CA,92675,https://acresoflove.org/,International,Development and Relief Services,"$3,240,035","$4,119,369","$172,974","$63,557","$431,896"
5766,Act Beyond,P.O. Box 831539 ,Richardson,TX,75083,http://www.beyond.org,Religion,Religious Activities,"$5,555,824","$5,392,862","$222,091","$85,330","$1,967,883"
10825,Acterra,3921 East Bayshore Road Suite 208,Palo Alto,CA,94303,http://www.acterra.org,Environment,Environmental Protection and Conservation,"$2,095,445","$1,994,230","$186,048","$127,325","$1,258,181"
3212,Action Against Hunger USA,One Whitehall Street Floor 2,New York,NY,10004,http://www.actionagainsthunger.org,International,Development and Relief Services,"$146,004,059","$127,324,395","$2,209,336","$208,639","$95,091,214"
11020,Action for Healthy Kids,600 West Van Buren Street Suite 720,Chicago,IL,60607,http://www.actionforhealthykids.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$7,570,325","$5,973,412","$792,207","$214,653","$4,851,150"
7153,Action in Community Through Service,3900 ACTS Lane ,Dumfries,VA,22026,http://www.actspwc.org,Human Services,Social Services,"$5,120,233","$5,059,391","$145,360","$118,000","$3,708,308"
12729,Action Ministries,1700 Century Circle NE Suite 200,Atlanta,GA,30345,http://www.actionministries.net,Human Services,Social Services,"$10,200,342","$10,238,962","$423,929","$140,000","$960,969"
8247,Action on Smoking and Health,1250 Connecticut Avenue Northwest 2nd Floor,Washington,DC,20036,http://www.ash.org,Health,Treatment and Prevention Services,"$1,082,674","$1,280,081","$167,628","$183,800","$5,363,808"
8757,ActionAid USA,1220 L Street NW Suite 725,Washington,DC,20005,http://www.actionaidusa.org/,International,Development and Relief Services,"$2,430,895","$2,895,839","$471,474","$154,000","$2,914,110"
10184,Activated Ministries,11835 Carmel Mountain Rd Suite 1304-408,San Diego,CA,92128,http://www.activatedministries.org,Religion,Religious Activities,"$1,438,451","$1,543,055","$629,368","$90,720","$404,456"
18904,Active Minds, 2001 S Street NW Suite 630,Washington,DC,20009,https://www.activeminds.org/,Health,"Diseases, Disorders, and Disciplines","$2,045,302","$2,135,066","$337,338","$131,357","$345,823"
6986,Acton Institute for the Study of Religion and Liberty,98 E. Fulton Street ,Grand Rapids,MI,49503,http://www.acton.org/,Human and Civil Rights,Advocacy and Education,"$9,931,504","$10,887,803","$938,909","$250,113","$15,841,236"
6457,Actors and Others for Animals,11523 Burbank Boulevard ,North Hollywood,CA,91601,http://www.actorsandothers.com/,Animals,"Animal Rights, Welfare, and Services","$1,334,881","$890,470","$44,518","$62,250","$3,838,549"
15381,Actors Playhouse,280 Miracle Mile ,Coral Gables,FL,33134,http://www.actorsplayhouse.org/,"Arts, Culture, Humanities",Performing Arts,"$3,849,831","$3,837,340","$222,940",,"$1,043,948"
15657,Actors' Shakespeare Project,442 Bunker Hill Street ,Charlestown,MA,2129,http://actorsshakespeareproject.org/,"Arts, Culture, Humanities",Performing Arts,"$1,148,868","$1,204,108","$15,591","$150,233","-$116,976"
8693,Actors Theatre of Louisville,316 West Main Street ,Louisville,KY,40202,http://www.actorstheatre.org/,"Arts, Culture, Humanities",Performing Arts,"$9,384,887","$10,699,481","$492,748","$197,378","$19,927,024"
11774,Acumen,40 Worth Street Suite 303,New York,NY,10013,http://www.acumen.org/,International,Development and Relief Services,"$34,621,633","$22,674,343","$2,441,128","$352,347","$131,681,787"
17491,Ada Jenkins Families and Careers Development Center,212 Gamble Street ,Davidson,NC,28036,https://www.adajenkins.org,Human Services,Children's and Family Services,"$2,254,603","$1,624,180","$227,773","$80,493","$4,815,149"
18480,Adams County Community Foundation,25 South Fourth Street ,Gettysburg,PA,17325,http://www.adamscountycf.org,Community Development,Community Foundations,"$5,283,528","$1,592,281","$73,100","$88,229","$13,054,907"
14377,Adaptive Sports Center,P.O. Box 1639 ,Crested Butte,CO,81224,http://www.adaptivesports.org/,Human Services,Social Services,"$7,727,494","$2,886,779","$357,187","$135,319","$13,886,131"
12126,Adaptive Sports Foundation,100 Silverman Way ,Windham,NY,12496,http://www.adaptivesportsfoundation.org,Human Services,Multipurpose Human Service Organizations,"$1,907,857","$1,809,220","$187,054","$104,797","$6,804,904"
15547,Adelante Mujeres,2030 Main Street Suite A,Forest Grove,OR,97116,http://www.adelantemujeres.org/,Human Services,Social Services,"$4,104,629","$3,123,467","$292,453",,"$2,840,643"
5018,Adirondack Historical Association,P.O. Box 99 9097 State Road 30,Blue Mountain Lake,NY,12812,http://www.adkmuseum.org,"Arts, Culture, Humanities",Museums,"$5,328,097","$5,464,229","$232,456","$214,948","$60,247,945"
10912,Adirondack Mountain Club,814 Goggins Road ,Lake George,NY,12845,https://www.adk.org/,Environment,Environmental Protection and Conservation,"$4,372,928","$4,346,769","$300,343","$163,311","$2,751,496"
13108,Adler Aphasia Center,60 West Hunter Avenue ,Maywood,NJ,7607,http://www.adleraphasiacenter.org/,Health,Patient and Family Support,"$3,861,675","$1,581,148","$160,603","$32,500","$6,915,672"
3213,Adler Planetarium,1300 South Lake Shore Drive ,Chicago,IL,60605,http://www.adlerplanetarium.org,"Arts, Culture, Humanities",Museums,"$19,182,779","$19,499,751","$1,606,083","$455,799","$25,030,875"
13389,Administer Justice,1750 Grandstand Place Suite 15,Elgin,IL,60123,http://www.administerjustice.org/,Human and Civil Rights,Advocacy and Education,"$1,652,812","$1,668,776","$35,581","$81,412","$104,967"
12879,Adolescent Counseling Services,643 Bair Island Road Suite 301,Redwood City,CA,94063,http://www.acs-teens.org,Human Services,"Youth Development, Shelter, and Crisis Services","$1,143,641","$1,236,552","$144,907","$128,316","$1,382,179"
11927,AdoptAClassroom.org,401 2nd Avenue N. Suite 305,Minneapolis,MN,55401,http://www.adoptaclassroom.org,Education,Youth Education Programs and Services,"$3,892,315","$4,461,537","$302,969","$148,220","$2,931,851"
10645,Adopt-A-Family,"1712 Second Avenue, North ",Lake Worth,FL,33460,http://www.adoptafamilypbc.org,Human Services,Homeless Services,"$7,611,099","$6,916,474","$511,725","$138,897","$10,963,149"
10404,Adopt-A-Native-Elder Program,328 West Gregson Avenue ,Salt Lake City,UT,84115,http://www.anelder.org,Human Services,Social Services,"$1,735,830","$1,483,278","$68,071","$65,507","$876,915"
11174,AdoptAPlatoon Soldier Support Effort,P.O. Box 234 ,Lozano,TX,78568,http://adoptaplatoon.org/site/,Human Services,Social Services,"$6,693,478","$6,772,910","$1,026,444","$103,846","$2,132,523"
8078,ADRA International,12501 Old Columbia Pike ,Silver Spring,MD,20904,https://adra.org/,International,Development and Relief Services,"$63,558,857","$67,559,767","$2,426,391","$174,446","$47,935,285"
8487,Adult & Teen Challenge MidSouth,1108 West 33rd Street ,Chattanooga,TN,37410,http://www.tcmidsouth.org,Health,Treatment and Prevention Services,"$1,140,016","$1,358,875","$137,237","$45,109","$3,494,172"
17420,Advance Illinois,303 East Wacker Drive Suite 1925,Chicago,IL,60601,http://www.advanceillinois.org/,Education,Education Policy and Reform,"$3,259,906","$2,437,041","$137,807","$202,447","$2,499,766"
16010,Advancement Project,1910 West Sunset Boulevard Suite 500,Los Angeles,CA,90026,http://www.advancementproject.org/,Human and Civil Rights,Advocacy and Education,"$14,252,815","$12,698,971","$986,160","$277,437","$16,572,138"
3216,Advancing Native Missions,10460 Critzer Shop Road ,Afton,VA,22920,http://advancingnativemissions.com/,Religion,Religious Activities,"$10,360,603","$9,940,809","$358,545",$0,"$3,098,787"
5299,Adventist Frontier Missions,107 East Ferry Street ,Berrien Springs,MI,49103,http://www.afmonline.org,Religion,Religious Activities,"$6,198,397","$6,444,663","$307,439",$0,"$7,017,308"
6574,Adventure Unlimited,5201 South Quebec Street ,Greenwood Village,CO,80111,http://www.adventureunlimited.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$6,367,530","$5,297,029","$646,390","$119,774","$16,379,323"
10426,Advocates for Children of New York,151 West 30th Street 5th Floor,New York,NY,10001,http://www.advocatesforchildren.org,Human and Civil Rights,Advocacy and Education,"$7,387,778","$7,008,851","$531,333","$171,561","$8,546,314"
5408,Advocates for Youth,1325 G Street Northwest Suite 980,Washington,DC,20005,http://www.advocatesforyouth.org,Health,Treatment and Prevention Services,"$9,697,879","$7,801,341","$417,315","$197,191","$7,870,317"
6263,Advocates International,2920 King Street ,Alexandria,VA,22302,http://www.advocatesinternational.org,Human and Civil Rights,Advocacy and Education,"$259,633","$326,767","$26,310","$114,996","$356,372"
9504,Affirmations,290 West Nine Mile Road ,Ferndale,MI,48220,http://www.goaffirmations.org,Human and Civil Rights,Advocacy and Education,"$572,478","$798,302","$63,857","$64,752","$2,618,658"
15900,Afikim Foundation,111 John Street Suite 1720,New York,NY,10038,http://afikimfoundation.org/,Religion,Religious Activities,"$1,798,515","$1,870,681","$93,237","$70,018","-$278,588"
13962,African Bible Colleges,P.O. Box 103 ,Clinton,MS,39060,http://africanbiblecolleges.com/home,Religion,Religious Activities,"$3,662,774","$3,678,792","$350,253","$181,113","$1,744,710"
5857,African Enterprise,PO Box 28190 ,Spokane,WA,99228,http://www.africanenterprise.org,Religion,Religious Activities,"$801,675","$716,462","$61,621","$101,593","$643,761"
9463,African Leadership,1749 Mallory Lane Suite 102,Brentwood,TN,37027,http://www.africanleadershipinc.org/,International,Development and Relief Services,"$1,449,399","$1,334,003","$47,455","$88,911","$496,516"
12539,African Leadership and Reconciliation Ministries,14140 Midway Road Suite 208,Dallas,TX,75244,http://www.alarm-inc.org,Religion,Religious Activities,"$2,933,250","$3,121,340","$341,196","$101,337","$365,266"
16546,African Leadership Foundation,P.O. Box 7408 ,New York,NY,10150,http://www.africanleadershipfoundation.org/,Education,Scholarship and Financial Support,"$13,041,637","$5,627,927","$149,424",,"$8,688,130"
18425,African Vision of Hope,Eight Professional Park Drive ,Maryville,IL,62062,https://africanvisionofhope.org/,International,Development and Relief Services,"$1,256,929","$1,262,091","$34,284","$83,150","$642,647"
3219,African Wildlife Foundation,1100 New Jersey Avenue SE Suite 900,Washington,DC,20003,http://www.awf.org,Animals,Wildlife Conservation,"$26,643,429","$28,638,531","$3,761,830",$0,"$42,038,115"
3220,Africare,"440 R Street, North West ",Washington,DC,20001,http://www.africare.org,International,Development and Relief Services,"$17,601,436","$20,340,070","$151,329","$268,171","$1,178,451"
3222,AFS-USA,"120 Wall Street, 4th Floor ",New York,NY,10005,http://www.afsusa.org,International,"International Peace, Security, and Affairs","$34,123,285","$34,575,041","$1,440,504","$189,360","$13,292,331"
11694,Afterschool Alliance,1101 14th Street NW Suite 700,Washington,DC,20005,http://www.afterschoolalliance.org,Education,Education Policy and Reform,"$4,749,424","$5,126,132","$116,681","$289,368","$6,538,847"
8074,After-School All-Stars,"5900 Wilshire Blvd, Suite 2000 Suite 2000",Los Angeles,CA,90036,http://www.afterschoolallstars.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$15,592,415","$15,539,928","$1,885,502","$398,484","$4,998,853"
8881,"Aga Khan Foundation, USA","1825 K Street, NW Suite 901",Washington ,DC,20006,http://www.akfusa.org/,International,Development and Relief Services,"$78,330,142","$33,500,387","$1,590,468","$348,146","$397,783,121"
17052,Agape,2210 Marietta Boulevard NW ,Atlanta,GA,30318,https://agapeatlanta.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$1,896,581","$2,237,653","$352,583","$162,321","$9,111,084"
16103,Agape International Missions,2000 Opportunity Drive Suite 100,Roseville,CA,95678,http://www.agapewebsite.org,International,Development and Relief Services,"$6,324,967","$6,423,880","$446,674","$80,201","$4,988,665"
5635,Agape Villages,3160 Crow Canyon Place Suite 120,San Ramon,CA,94583,http://www.agapevillages.org,Human Services,Children's and Family Services,"$3,289,423","$3,168,351","$95,573","$112,671","-$1,790,898"
15337,Agriculture Future of America,11500 NW Ambassador Drive Suite 306,Kansas City,MO,64153,http://www.agfuture.org/,Education,Adult Education Programs and Services,"$3,498,602","$3,571,079","$276,932","$170,388","$4,690,345"
16777,Agros International,2225 Fourth Avenue Second Floor,Seattle,WA,98121,http://www.agros.org/,International,Development and Relief Services,"$1,763,482","$2,396,421","$494,998","$155,530","$2,121,302"
3223,Agudath Israel of America,42 Broadway Fourteenth Floor,New York,NY,10004,http://agudathisrael.org/,Religion,Religious Activities,"$15,056,396","$14,599,724","$520,869","$99,343","$12,845,892"
17226,Ahavas Tzedaka,816 Forest Avenue ,Lakewood,NJ,8701,https://ahavastzedakah.com/,Human Services,Social Services,"$1,878,560","$1,803,236","$237,392",,"$147,412"
12270,AHRC New York City Foundation,83 Maiden Lane Eleventh Floor,New York,NY,10038,http://www.ahrcnycfoundation.org/,Human Services,Social Services,"$3,070,826","$2,374,652","$476,475","$181,964","$31,303,581"
11185,AID FOR AIDS International,131 Varick St Suite 1011,New York,NY,10013,http://www.aidforaids.org,International,Development and Relief Services,"$10,086,855","$9,599,854","$36,249","$85,471","-$625,280"
12770,Aid for Starving Children,2360 Professional Drive Suite 105,Santa Rosa,CA,95403,http://aidforstarvingchildren.org/,International,Humanitarian Relief Supplies,"$7,828,570","$7,777,617","$869,051","$30,000","$640,966"
5063,AIDS Action Committee of Massachusetts,75 Amory Street ,Boston,MA,2119,http://www.aac.org,Health,"Diseases, Disorders, and Disciplines","$8,454,209","$10,313,116","$931,125","$166,914","$1,994,285"
5707,AIDS Foundation Houston,6260 Westpark Drive Suite 100,Houston,TX,77057,http://www.aidshelp.org,Health,"Diseases, Disorders, and Disciplines","$6,180,153","$5,949,163","$497,173","$125,000","$3,483,003"
6235,AIDS United,"1101 14th St, NW Suite 300",Washington,DC,20005,http://www.aidsunited.org,Health,Medical Research,"$16,373,029","$15,703,177","$166,725","$211,913","$7,646,499"
11087,AIDS Vaccine Advocacy Coalition,423 West 127th Street 4th Floor,New York,NY,10027,http://www.avac.org,Health,"Diseases, Disorders, and Disciplines","$22,441,669","$16,536,786","$25,586","$379,323","$10,610,325"
11738,AIM for Seva,P.O. Box 639 ,Saylorsburg,PA,18353,http://www.aimforsevausa.org/,Education,Youth Education Programs and Services,"$4,046,885","$3,670,013","$573,429","$150,000","$1,161,270"
6492,Air Force Aid Society,1550 Crystal Drive Suite 809,Arlington,VA,22202,http://www.afas.org/,Human Services,Social Services,"$17,876,342","$20,929,618","$442,181","$218,673","$186,889,247"
