Total Expenses,Total Net Assests,Charity Name,Class
0.0002592404521981415,0.0021438808066551926,"Breathe California, Golden Gate Public Health Partnership",1
0.007532587905698437,0.006242609017595248,Brennan Center for Justice at NYU School of Law,1
0.00027110394811155224,0.00210038809638685,Bridge Builders International,3
0.0013373048738231515,0.003786261079113477,Bridge Communities,1
0.0013795963897329272,0.0032904091861668105,Bridge House,1
0.001956943657837883,0.003253573713878103,Bridge Over Troubled Waters,5
0.0017483681128106577,0.002369744028334646,Bridgeport Rescue Mission,1
0.0026644325738812385,0.0028896089897637893,Bridges from School to Work,0
0.00038947708981539937,0.0021695561140644753,Bridges Outreach,1
0.0007911509905822128,0.002136550075317283,Bridges to Community,3
0.0016925611657838016,0.0022928159158000544,Bridges to Prosperity,3
0.0008817953172144049,0.004482114732397986,Bridgewater HealthCare Foundation,0
0.003117651823788607,0.0030176504234390848,Bridging,1
0.0007555349679820724,0.002382220285739873,Brigade Boys & Girls Club,5
0.0022384859162151625,0.0031403262592372334,Bright Beginnings,1
0.0005013756124408901,0.0024893393846537604,Bright by Text,1
0.0009392780319808453,0.0022274411788875386,Bright Hope,3
0.0008563857483520238,0.0027872197257208776,Bright Pink,1
0.0008386318709549593,0.0023442051812232138,Bright Prospect,1
0.013762494164820628,0.00646457720487709,BrightFocus Foundation,3
0.0015516509567248611,0.0023107374386551623,Brighton Park Neighborhood Council,3
0.00040304018600430865,0.0028871403467261784,BrightStone,0
0.0004306396244524282,0.002406023536654557,BRING Recycling,1
0.0004350483031318013,0.0024401468933896425,Bris Avrohom,3
0.0009454629155154419,0.00320730841432106,Broad Street Ministry,1
0.007856812193109691,0.0025146202981386192,Broadway Cares/Equity Fights AIDS,1
0.0005295497554693465,0.0020922974994212165,Broadway Dreams Foundation Corporation,3
0.017635207370056204,0.019531252963603304,Brooklyn Academy of Music,3
0.007895442350573411,0.013290085587266468,Brooklyn Botanic Garden,1
0.002262133920208668,0.0043962998730289905,Brooklyn Historical Society,1
0.014777138846518111,0.038677671191258194,Brooklyn Museum,3
0.0005912719379101674,0.0024789799709055574,Brooklyn Teen Challenge,1
0.000824820575927741,0.0025769421631468103,Brooklyn Youth Chorus Academy,1
0.0005286703348941035,0.002425940166908684,Brookwood Florida,5
0.0016349351153370757,0.0024569867251746967,Broome County Council of Churches,0
0.0012217402262444219,0.002321409080926867,Brother Wolf Animal Rescue,1
0.035464977775416344,0.0051769919977902625,Brother's Brother Foundation,4
0.0012734095045717321,0.00257200145899091,Brown County United Way,1
0.0017260332815460385,0.006812583436162796,Bruce Museum,3
0.0007069564290980666,0.0030560128575385205,Bryan/College Station Habitat for Humanity,3
0.0007416981380949458,0.002443318083471294,Bryan's House,1
0.0010166684044614182,0.003366547459135422,Bryn Mawr Film Institute,3
0.00047725300051788887,0.0026285438754305927,BsideU For Life Pregnancy & Life Skills Center,1
0.0006882669544339608,0.003518953892138422,Bucks County SPCA,1
0.002123039409921609,0.004930942511877017,Buffalo Bayou Partnership,1
0.004526650413079181,0.027070873991866962,Buffalo Bill Center of the West,3
0.0031563483718880887,0.0037190283524229997,Buffalo City Mission,1
0.004248048408704147,0.002605914077905712,Buffalo Philharmonic Orchestra,3
0.003171449007108278,0.0024370171146700557,"BUILD (Businesses United in Investing, Lending & Development)",1
0.0019101103415124123,0.0023978409144398915,Build Change,3
0.00170611336709915,0.0023599434707773518,"BUILD, Inc.",5
0.003333285544559294,0.0038494191907060887,Building Changes,1
0.0006714084994576817,0.0023866327649663286,Building Goodness Foundation,3
0.003143073649383744,0.004163544354590946,Building Homes for Heroes,0
0.006148632545146758,0.0038769647141049897,buildOn,3
0.0018694482901295867,0.004960863338418083,Burger King McLamore Foundation,1
0.0004256405798119745,0.0022872482567689615,Burn Institute,1
0.0022234155823620642,0.0032557298654629285,Business Executives for National Security,1
0.0007412044641367181,0.0022814990450679916,Business Volunteers Unlimited,3
0.0007533124137756512,0.0021883917105717564,Butler County United Way,1
0.0010688082051406392,0.012832219482221413,Butler Institute of American Art,3
0.00043463565979568266,0.0021647360944494487,Butte Humane Society,1
0.001174873203903872,0.005001793671359443,Buzzards Bay Coalition,1
0.0015764449652310522,0.006201740341570739,Byrd Hoffman Water Mill Foundation,3
0.0003983414313163769,0.0028846736756581895,Byrnes Health Education Center,1
0.0012806375722497839,0.003918223182791471,C.M. Russell Museum,3
0.0006197511373983286,0.0021545034126156273,C.S. Lewis Institute,3
0.00025913865322330695,0.0022285985935910813,C5 Youth Foundation of Georgia,1
0.0007563639997670962,0.002204732371113131,Cabrini-Green Legal Aid,1
0.003253954863190487,0.00278970808845471,Cadence International,3
0.0005566337302121165,0.0022252578141219274,CAIR Florida,1
0.015432894136387187,0.06363167720514161,Cal Farley's Boys Ranch,5
0.006811366001531582,0.005514735967697815,"Cal Ripken, Sr. Foundation",5
0.0005005503257686527,0.002071296417339565,Calcutta Mercy Ministries,3
0.0008251875969808234,0.004908193081528395,Caldera,5
0.030540450665471116,0.0707267523887637,California Academy of Sciences,4
0.0005212488832103461,0.00470168592487182,California Agricultural Leadership Foundation,5
0.001959546511224539,0.00213877590316209,"California Center for the Arts, Escondido",3
0.007500152845713277,0.004057756466636631,California Charter Schools Association,1
0.08319525474163376,0.18581985845659812,California Community Foundation,4
0.0011299362765075929,0.002282340287308788,California Dental Association Foundation,1
0.00803299319346281,0.0045475044562796295,California Emergency Foodlink,1
0.002045057650085559,0.002767078028000546,California Film Institute,3
0.001967129683687716,0.003322089666934014,California Fire Foundation,1
0.0005056906633005993,0.002333812638385359,California Food Policy Advocates,1
0.0005831698970936532,0.0023925169908540927,California Foundation on the Environment and the Economy,1
0.001687382696194392,0.008662160660251472,California Highway Patrol 11-99 Foundation,1
0.001164595593023168,0.003017130612246694,California Historical Society,1
0.0010767737195728434,0.0030300893448861332,California Native Plant Society,1
0.0007948337983105918,0.0024491394692604334,California Pan-Ethnic Health Network,1
0.0003587334589505673,0.0021315633585368664,California Police Activities League,5
0.00041098322975979357,0.0020912938983481994,California Police Youth Charities,5
0.007417443732146198,0.009090526625608181,California Science Center Foundation,3
0.0019741187450770257,0.003008663369083236,California Shakespeare Theater,3
0.0034471825955536104,0.004007153622698774,California State Parks Foundation,1
0.0010525956118876416,0.0030979247054931302,California State Railroad Museum Foundation,3
0.003008307808548346,0.002398552532544194,California Trout,1
0.004061032116129925,0.0052989733058875004,California Waterfowl Association,5
0.00018361879434721895,0.0021374763751811133,California Wilderness Coalition,5
0.0009010901382907376,0.002172792379143657,California Youth Connection,5
0.0015307631008550475,0.011388701040194743,California-Hawaii Elks Major Project,0
0.000262942325955252,0.00221364633112832,Californians for Population Stabilization,1
0.0001891040227203273,0.0021298915226912333,Call to Action,3
0.00045385557861628425,0.002219659523829371,Cal's All Star Angel Foundation Inc.,1
0.0004061271803348265,0.002873501021637825,Calvary Children's Home,5
0.0007257327222858608,0.0025203387471134835,Calvary Women's Services,1
0.0032549377850645583,0.004539716885312596,Cambodian Children's Fund,3
0.028793365083557454,0.015282607734111213,Cambridge in America,1
0.001997522635809807,0.032509506393261514,CAMC Foundation,1
0.0009552659184666496,0.004726569552210143,Cameron Art Museum,3
0.001689107490865,0.002830686668919491,Camfed USA Foundation,3
0.006968710105962726,0.007670744387529044,Camillus House,1
0.0006177886982981737,0.0036127827045870707,Camp Aldersgate,1
0.0006714347152471875,0.003976136118118527,Camp Aranzazu,1
0.0006437583317545441,0.005019836536078633,Camp Beech Cliff,5
0.0019808735666847765,0.00709305706991082,Camp Boggy Creek,1
0.0026909462700860556,0.0039382626010207354,Camp Courageous of Iowa,1
0.0004884835723703718,0.002286453290081964,Camp Fire Alabama,5
0.00038430202487397755,0.002167594793078315,Camp Fire Green Country,5
0.001110588002457852,0.002544078763535618,Camp Fire National Headquarters,5
0.0016024050656730567,0.00448087594108137,Camp For All,1
0.0008382260369148161,0.004818028451566928,Camp Good Days and Special Times,1
0.0006766237392453592,0.002501620417066398,Camp Highland,3
0.0008705705332635013,0.0030264559251250572,Camp John Marc,1
0.0033330322387490033,0.003016796034734141,Camp Kesem National,1
0.0009830492079061092,0.0027895981840144373,Camp Korey,1
0.0006737604302876383,0.002307908188105986,Camp Kudzu,1
0.000524329749174486,0.002763534530054238,Camp Mak-A-Dream,1
0.0006481578178843502,0.002448600332765746,Camp Nejeda Foundation,1
0.0006919473789087482,0.0028519951153329103,Camp Quality USA,1
0.0,0.00208101415217273,Camp Soaring Eagle Foundation,1
0.0006252227471794859,0.003277563776048322,Camp Solomon Schechter,5
0.0009469452992493201,0.003840451593117178,Camp Summit,1
0.000710307624112436,0.003583936075631495,Camp Sunshine,1
0.001287416226393449,0.006259107698635677,"Camp Sunshine, Maine",1
0.0016010636343658726,0.003090097169275088,Camp Sweeney,1
0.0010017288090910506,0.0024034346034699965,Campaign for College Opportunity,1
0.011456979922275692,0.010532045884831946,Campaign for Tobacco-Free Kids,1
0.0008386240402645873,0.0032268832365073526,Campbell Foundation,3
0.000977346422526582,0.003598752666584254,Camphill Soltane Foundation,1
0.00089075226514065,0.0037178096751965296,Camphill Village Kimberton Hills,0
0.0008409415841498675,0.002842419888171104,Can Do Canines,1
0.0007404353541562792,0.0023406144874706164,Can Do Multiple Sclerosis,1
0.0017681593315636084,0.0026813860880713298,Canal Alliance,0
0.0008258634196063972,0.0015974670867388082,Canary Foundation,3
0.0011390804800731657,0.002648875671022497,Cancer and Careers,1
0.0007317020916028311,0.0026439211630792415,Cancer Care Services,1
0.00011141846725921402,0.002166845313157268,Cancer Federation,1
0.00043955265241963097,0.002385929954993005,Cancer Lifeline,1
0.011823567563669264,0.009819546178643916,Cancer Research Institute,3
0.0033104458039980877,0.003476550103495414,Cancer Support Community,1
0.000521072862909378,0.0028002076435107246,Cancer Support Community Greater Cincinnati-Northern Kentucky,1
0.0004846713880184572,0.0027101880190488043,Cancer Support Community Los Angeles,1
0.000517287575276567,0.002351669875030786,Cancer Support Community North Texas,1
0.000614949562341166,0.003233890564827235,Cancer Support Community San Francisco Bay Area,1
0.00031862364147135924,0.002280656488180781,Cancer Support Team,1
0.0003383103375310851,0.002091378561577309,Cancer Survivors' Fund,1
0.0004990366192732868,0.0024565751093822397,Cancer Wellness Center,1
0.00591662280801966,0.004326931503237758,CancerCare,1
0.0008366353853749265,0.0021583511197423074,Canine Assistants,1
0.009432424381442933,0.01267209607476385,Canine Companions for Independence,1
0.000580667140357838,0.0030071905707047954,Canine Partners For Life,1
0.0006159066088905303,0.0031992358280113087,Canton Symphony Orchestra,3
0.000739507247114811,0.002127182167895082,"Canvasback Missions, Inc.",3
0.002411437948416675,0.00404883869414684,CAPA New Haven,3
0.0006889097519740531,0.004416829259977032,Cape Ann Museum,3
0.0008147067286152491,0.00302911821557956,Cape Cod Commercial Fishermen's Alliance,1
0.0010902649776892107,0.003971017279373428,Cape Eleuthera Foundation,1
0.0006019795558317276,0.0030453757904675234,Cape Fear Botanical Garden,1
0.024675355842887273,0.00868273448224833,Capital Area Food Bank,1
0.0009399136797601633,0.002766861111342113,"Capital Area Humane Society, MI",1
0.0012386422607149447,0.002294549540027181,Capital Area Immigrants Rights Coalition,1
0.0023652501533496864,0.003575772647254485,"Capital Area United Way, Louisiana",1
0.0013781119632102564,0.0025549568052944385,"Capital Area United Way, Michigan",1
0.0005429065299901964,0.0024929436192644293,Capital District Youth for Christ,3
0.0008191300472809697,0.0033503848017186035,Capital Humane Society,1
0.0016894019929159427,0.0024067260836985976,Capital IDEA,0
0.003914651318684224,0.003169909090185067,Capital Public Radio,1
0.0016977103554005162,0.014500039214522174,Capital Region Community Foundation,1
0.001624116505891114,0.0033195162465771474,Capital Research Center,1
0.0005700160395928748,0.00213578311059892,Capitol Commission,3
0.0042545124733737415,0.0066499416920331456,Capper Foundation,0
0.0005370314694224875,0.002184664162127384,Captain Planet Foundation,1
0.0023163525989492255,0.007035147026805877,Caramoor,3
0.0005920713492576975,0.00243483690505584,Cardinal Newman Society,3
0.20577673201866123,0.05155436857977116,CARE,4
0.016403132675309684,0.0034811497883713294,Care and Share Food Bank for Southern Colorado,1
0.000858176252728796,0.002605285808384104,CARE House of Oakland County,1
0.0017310040676081937,0.0024607587086678878,Care Net,1
0.001290055509513574,0.002346465189874804,Care Ring,1
0.0024127010728201403,0.002241804085362569,Careers through Culinary Arts Program (C-CAP),0
0.0004295310710676079,0.002375255814893112,"CareNet Pregnancy Centers, Amarillo",1
0.00042371831555807534,0.0021012068581739538,Caribbean Christian Centre for the Deaf,3
0.001237583074725947,0.003375052564115625,Caridad Center,1
0.00035540745833130744,0.002329150902198668,Caring for Cambodia,1
0.0009656085581239201,0.0024287235362979854,Caring for Friends,0
0.0004690426918953634,0.002332703208275955,Caring Network NFP,1
0.0029777299840405185,0.002652607294870755,CaringBridge,1
0.002416712769544138,0.002389394574154428,CaringKind,1
0.0021666740594625633,0.002274119803277378,CaringWorks,1
0.0010918849092017952,0.004359745077749832,CARITAS,1
0.003817712819317028,0.0024558945169333253,Caritas of Austin,0
0.0008903872868763602,0.004563124427656441,Carmel Foundation,0
0.0012611847755068183,0.007150424821369681,Carnegie Council for Ethics in International Affairs,1
0.013286766787066062,0.04687588037967539,Carnegie Endowment for International Peace,1
0.03333725254846916,0.14128745481256755,Carnegie Institution for Science,4
0.022733610874131626,0.05733019766377081,Carnegie Museums of Pittsburgh,3
0.002043326727048573,0.002439055211006837,Carolina Ballet,3
0.00029573998095111027,0.002477132761228197,Carolina for Kibera,3
0.00045448475756442553,0.0024215078365213663,Carolina Raptor Center,5
0.0010025837162007814,0.0033872516940566238,Carpenter's Shelter,1
0.0008053221569017392,0.0023394870467053296,CARPLS,1
0.0008784373129040599,0.0029006925107572345,Carriage Town Ministries,1
0.0006655603356090762,0.0038643580437754195,Carson Scholars Fund,1
0.00018872236168089744,0.002151127269157917,Cary Christian Center,1
0.005115740652558781,0.020333604545370733,Cary Institute of Ecosystem Studies,5
0.00031719845582367555,0.0022592073746009835,Casa De Amigos,0
0.0028444771687708885,0.004317485768747804,Casa de Amparo,1
0.0012986284131467978,0.004357227266936309,Casa de Esperanza de Los Ninos,1
0.003183485459139468,0.0030688046300832873,Casa de Maryland,5
0.001552959362946564,0.0023925482794387633,CASA of Los Angeles,1
0.0007025586452922544,0.0022918411054835197,CASA of St. Louis,1
0.0006960019741973925,0.002396246511268087,CASA of the Pikes Peak Region ,1
0.0016748219283730843,0.0024337765112577054,CASA of Travis County,1
0.0008196318923943681,0.0022711187284417947,Casa Teresa,1
0.00139970458121354,0.0023649432025572743,Casas Por Cristo,3
0.0029474047844133843,0.0023814740924348633,Cascade AIDS Project,1
0.0011497853742763358,0.003933125751619755,Casita Maria,0
0.000552524320090869,0.002319482466606056,Casting for Recovery,1
0.0005637746389016811,0.0023150755088945426,Castleton Ranch Horse Rescue Inc.,5
0.0006888610655078279,0.002899807227861544,Cat Adoption Team,1
0.0003477156775973205,0.0023840745945078734,Cat Care Society,1
0.0008589879208090822,0.0024693048306162306,Cat Depot,1
0.0004860407374391414,0.0026857989616917094,Cat Welfare Association,1
0.0005885519646327319,0.004264407708540262,Catalina Island Museum,3
0.00042556363476745074,0.0024343047361871503,Catawba County United Way,1
0.0005349161616276814,0.0028713580165171462,CATCH Neighborhood Housing,3
0.0002856683512736669,0.0024980642985145086,Catch-A-Dream Foundation,1
0.0006497729828897519,0.0021856099187581527,Cathedral Arts Project,5
0.001113440757006811,0.002910791230121393,Cathedral Kitchen,0
0.002841818479157233,0.0023564630758589515,Catholic Answers,1
0.014261183509999161,0.005517100227810095,Catholic Charities,3
0.008498908375716601,0.004886535070633294,Catholic Charities Archdiocese of New Orleans,0
0.002108238043259545,0.002606592435455721,Catholic Charities Atlanta,0
0.0339485887579009,0.014542863032694694,Catholic Charities Diocese of Cleveland,0
0.005341767401776958,0.004838188948730991,Catholic Charities Diocese of St. Petersburg,0
0.006332009609486844,0.004031935627869236,Catholic Charities Eastern Washington,0
0.011977881871856085,0.006413502665805622,Catholic Charities Fort Worth,0
0.038470293238848235,0.015532666234266228,Catholic Charities of Baltimore,0
0.011316760516293472,0.006192889747512743,Catholic Charities of Buffalo,0
0.0003442538315233483,0.0024720634846529346,Catholic Charities of Idaho,0
0.014874221022030391,0.011024516638664526,Catholic Charities of Los Angeles,0
0.008481342775353262,0.002672265465639743,Catholic Charities of Northeast Kansas,0
0.0045488184165924,0.0035204018436996243,Catholic Charities of Northern Nevada,0
0.012091047263997828,0.005158373449406057,Catholic Charities of Santa Clara County,0
0.0010753822399402388,0.0024164970617115596,Catholic Charities of Southern Minnesota,0
0.0031313507654322286,0.0037561358250549188,Catholic Charities of St. Louis,0
0.023039407504309033,0.013546228928352137,Catholic Charities of St. Paul and Minneapolis,0
0.015665995744123962,0.008412577667704672,Catholic Charities of the Archdiocese of Galveston-Houston,0
0.0019331407423609345,0.0024270651098457826,Catholic Charities of the Archdiocese of Milwaukee,0
0.0019257812552705546,0.004740215319065929,Catholic Charities of the Archdiocese of Oklahoma City,0
0.001430338241948367,0.003079655721590605,Catholic Charities of the Archdiocese of Omaha,0
0.0021864795777370625,0.002791531503031963,Catholic Charities of the Diocese of Fresno,0
0.0021332625464345087,0.0028999475006339977,Catholic Charities of the Diocese of Palm Beach,0
0.004889867112500054,0.004106350267923473,Catholic Charities of the Diocese of Santa Rosa,0
0.0025217022400080323,0.003542440313267152,Catholic Charities of the East Bay,0
0.0053819810610197935,0.0030649901835109,Catholic Charities Southwestern Ohio,0
0.009359465158318451,0.004418660168038849,"Catholic Charities, Archdiocese of Denver",0
0.0007270172959716493,0.002095221535976896,"Catholic Charities, Diocese of Norwich",0
0.003033896461894884,0.00358390268361256,"Catholic Charities, Diocese of Venice, Inc.",0
0.002719243320906871,0.003534945514056682,"Catholic Charities, Inc. - Diocese of Wichita ",0
0.004617792158782388,0.017003689840046864,Catholic Community Foundation,0
0.0010953324557542187,0.007819262227901866,Catholic Community Foundation of Santa Clara County,1
0.0015946193166546073,0.002269522090371085,Catholic Community Services of Lane County,0
0.006289619699250222,0.0027397486324722293,Catholic Education Arizona,1
0.0005134365779375918,0.005852068190348269,Catholic Foundation of Maine,3
0.006318538098328806,0.010118014692516991,Catholic Health Initiatives Colorado Foundation,1
0.001065603750454543,0.00804189391722923,Catholic League for Religious and Civil Rights,1
0.0028480479635804696,0.003746249421086742,Catholic Legal Immigration Network. Inc. (CLINIC),1
0.21468435646904255,0.030040632898133964,Catholic Medical Mission Board,4
0.008608073306472706,0.009763328611333317,Catholic Near East Welfare Association (CNEWA),3
0.33357380589047536,0.026784971920143168,Catholic Relief Services,4
0.004035462869276917,0.012779536210332218,Catholic Schools Foundation,1
0.003676931986881623,0.004081436009323688,Catholic Social Services of Anchorage,0
0.0018205881868569918,0.0031970624545584496,Catholic Social Services of Columbus,0
0.0016980303923113673,0.0024549511266661033,Catholic Social Services of Southern Nebraska,0
0.0006650578095660802,0.005236965641372434,Catholic United Financial Foundation,1
0.0011476166135081214,0.004210044712926946,Catholics for Choice,1
0.0029491261744360045,0.00821992635840096,CatholicTV,1
0.010411670597546694,0.012793749115651325,Cato Institute,1
0.0008084595400224762,0.0027173151116570695,Catskill Animal Sanctuary,1
0.0012686634252767703,0.0024534178545525843,Caucus Educational Corporation,1
0.0033199757541806756,0.0027802777353278085,CBMC,3
0.0003188626477601012,0.0021244981857747353,CBMC International,3
0.02232391255852242,0.014804514610793509,CDC Foundation,3
0.0014108330136263895,0.002340487755556235,CEAP,0
0.000296913903577296,0.002120999122877246,CEC ArtsLink,1
0.0003360840382118774,0.0018730255204713782,CEC/Seabee Historical Foundation,1
0.0004362446964347063,0.0036063734089212566,Cedar Rapids Museum of Art,3
0.0006073663898779892,0.002590421232837207,Cedar Valley Habitat for Humanity,3
0.0008752635000498538,0.002285288776287782,Cedar Valley United Way,1
0.004653473210159095,0.00612179274915076,CEDARS,1
0.0009158547347545335,0.0021196545025242435,Celebrity Fight Night Foundation,3
0.0027023991654521406,0.00467769034118666,Celebrity Series of Boston,3
0.00019137594432257123,0.0024617692773669033,Cell Phones For Soldiers,0
0.007927686069341657,0.004482532264099309,Cenikor Foundation,1
0.003598288363476749,0.003021978370901072,Center for a New American Security,1
0.002272752676817747,0.0034638746771583524,Center for Action and Contemplation,3
0.014898221066625833,0.009320263321484043,Center for American Progress,1
0.0005987243718906135,0.0021841158231077932,Center for Arizona Policy,1
0.0004060917719957536,0.0026427804443851658,Center for Arms Control and Non-Proliferation,1
0.0007678563890498391,0.0022888164984771124,Center for Arts Education,1
0.0006053052159861887,0.0023585816285563157,Center for Arts-Inspired Learning,1
0.0009945320641744863,0.0025751635780123,Center for Asian American Media,1
0.0003809978140018395,0.0021455041320481215,Center for Bio-Ethical Reform,1
0.007045112109132447,0.004852672671211537,Center for Biological Diversity ,1
0.0006267357727452542,0.002243656159231664,Center for Child & Family Services,1
0.0022193402187206945,0.003293498342312182,Center for Child Protection,1
0.0009795315256051374,0.0025574158514132216,Center for Children & Youth Justice,1
0.0006542671182336183,0.0026594005987543162,"Center for Children and Families, Inc",1
0.0005792977909371539,0.0022964414476826425,Center for Civic Policy,1
0.0016380054268924536,0.0023630163253071804,Center for Climate and Energy Solutions,1
0.0011642336789420673,0.002720982843689571,Center for Coastal Studies,1
0.0017904049610509478,0.0023955747269501517,Center for Collaborative Education,1
0.006212608264090688,0.00484653866250497,Center for Community Change,3
0.0027641574371616317,0.005628797451398696,Center for Constitutional Rights,1
0.0009054058700800443,0.0023255740122334256,Center For Consumer Freedom,1
0.0006332318411059337,0.003076003633850439,Center for Creative Education,1
0.0003613815941554606,0.00211916834628007,Center for Creative Land Recycling,1
0.000863061582126458,0.0022614338597689984,Center for Developmental Services,1
0.004615761626722477,0.0040133755812504866,Center for Disaster Philanthropy,1
0.0006543498511797212,0.0022219208471273766,Center for Ecoliteracy,1
0.0007452631450029476,0.002294250589432467,Center for Economic and Policy Research,1
0.0007834401438194943,0.0021456238963365047,Center for Education Reform,1
0.0007876309250276497,0.0021068689088176258,Center for Energy Efficiency and Renewable Technologies,1
0.0010046745105300756,0.002597083072079293,Center for Excellence in Education,1
0.002824544657126445,0.002512412218020411,Center for Food Action in New Jersey,1
0.0011981378445339531,0.002189875946374005,Center for Food Safety,1
0.005746875570969042,0.00960402764667282,Center for Global Development,1
0.0005789263438416873,0.002905996583182171,Center for Great Apes,5
0.0004536495974130237,0.0023635795198312577,Center for Great Neighborhoods of Covington,3
0.0007634204731865638,0.0024510800188332405,Center for Health and Gender Equity,1
0.0019533861411554546,0.002781678228153438,Center for Hearing and Communication,0
0.00037039131412551626,0.0020894231565000147,Center for Houstons Future,3
0.0011562967635529602,0.0025488550054250337,Center for Immigration Studies,1
0.0004693794115813546,0.0026542688764743527,Center for Individual Rights,1
0.0015221272112340496,0.002239325451012206,Center for Initiatives in Jewish Education,1
0.0016929506575136032,0.0026269183151387586,Center for Inquiry,1
0.0008298604763440481,0.0021679717022054226,Center for Inspired Teaching,1
0.0009343818077096224,0.002395469029378406,Center for International Environmental Law (CIEL),1
0.0016005107195326575,0.0022305321755378906,Center for International Policy,1
0.0035592578194096666,0.002866573623819959,Center for Investigative Reporting,1
0.0029141662275031085,0.00821135907064534,Center for Jewish History,1
0.00094964178045564,0.00245717511400593,Center for Justice and International Law,1
0.0007638028151555913,0.0033896610465409295,Center for Leadership Development,1
0.0002779581854405459,0.0020893108856961957,Center for Media and Democracy,1
0.000926166732579914,0.002193697886430956,Center for Mind-Body Medicine,1
0.0007657261008038868,0.0022068818180012418,Center for Neighborhood Technology,1
0.0028735664811784596,0.002612024685906095,Center for People in Need,0
0.0007066963139918004,0.0022062999554980753,Center for Planning Excellence,3
0.002020142436111003,0.0030229050651588265,Center for Public Integrity,1
0.001027251071801827,0.0023700243109502695,Center for Public Interest Research,1
0.001398331827144868,0.004698691291803669,Center for Puppetry Arts,3
0.011732797945991122,0.00805577802948001,Center for Reproductive Rights,1
0.00023190623582826977,0.0024799535980403187,Center for Resilient Cities,3
0.0007554856005862496,0.0023142528031681944,Center for Responsive Politics,1
0.0014420723612382422,0.0023044507994998444,Center for Safety and Change,0
0.004691081292296884,0.003604255776476383,Center for Science in the Public Interest,1
0.0016470954965550207,0.0022690652507419604,Center for Security Policy,1
0.0028466844020613646,0.0026514742011258846,Center for Strategic and Budgetary Assessments,1
0.001751537159157681,0.002343650268971549,Center for Talent Innovation,1
0.0005317821831549322,0.0021668687138634503,Center for Teaching Quality,1
0.0012105355297166462,0.003357960188754298,Center for the Homeless,1
0.0016356480486257165,0.0022880104887602315,Center for the National Interest,1
0.001488740552136306,0.0025252643328356143,Center for the New Economy,1
0.004731865230077672,0.00294975195980418,Center for the Study of Social Policy,1
0.0002107531578802081,0.0021044120975977475,Center for Third World Organizing,1
0.0006483161340157819,0.0021125564636017436,Center for Urban Renewal and Education,1
0.0010242866447988691,0.0021201364518998894,Center for Women & Enterprise,3
0.00047911023599522145,0.003174286205422966,Center for Wooden Boats,1
0.001051170426239958,0.002292138347037894,Center of the American Experiment,1
0.012435702163054136,0.01363404415370581,Center on Budget and Policy Priorities,1
0.002257242121979829,0.004700479342392367,Center on Halsted,1
0.0006600856616447299,0.0024061222666003045,Center on Policy Initiatives,1
0.003074448883612503,0.0073770375229701805,Center Stage,3
0.000945032227544988,0.002901835990208781,Centers for the Arts of Bonita Springs,3
0.0008588970167078085,0.0022055085383563978,Central American Medical Outreach,3
0.0014994052714932201,0.003244951736831629,Central Asia Institute,3
0.020803230620359183,0.003246146487493351,Central California Food Bank,1
0.008654159643029659,0.019443107367605603,Central Carolina Community Foundation,4
0.0004394876236430644,0.0022966553406543215,Central Coast Alliance United for A Sustainable Economy,1
0.01862471145008234,0.011862706533415077,Central Florida YMCA,1
0.001972508346578807,0.0036135194324378945,Central Florida Zoo & Botanical Gardens,1
0.005057730217354235,0.003026934456420025,Central Illinois Foodbank,1
0.010822191476109747,0.05368647054894415,Central Indiana Community Foundation,4
0.0025012399651366903,0.013380482120855497,Central Institute for the Deaf,1
0.0008017666830081032,0.0038000191167730825,Central Iowa Shelter & Services,1
0.000415399058199941,0.0023680023847643893,Central Minnesota Habitat for Humanity,3
0.000339729054347592,0.0022588852862293705,Central Missouri Humane Society,1
0.005382686163618062,0.03570775439595678,Central New York Community Foundation,4
0.0004017971490239711,0.002488579519026037,Central New York Society for the Prevention of Cruelty to Animals,1
0.0036767031945368444,0.0038888504323407137,Central Oklahoma Habitat for Humanity,3
0.023591516457345394,0.05151603151834753,Central Park Conservancy,1
0.030556689814978416,0.0059769114836904095,Central Pennsylvania Food Bank,1
0.000698138050344924,0.003777917675642288,Central Scholarship,1
0.03314413785041923,0.0049626857012782044,Central Texas Food Bank,1
0.00562538411217319,0.004229403538707295,Central Union Mission,1
0.000607573392475646,0.002521818776047205,Centre County United Way,1
0.0002046142370934465,0.0060375671658325514,Centre Pompidou Foundation,3
0.0005185234624961303,0.0022335743988062557,Centro,0
0.0018827441214514554,0.002845459087752715,Centro Legal De La Raza,1
0.000566964113136631,0.0024491243508266637,Centurion Ministries,1
0.002317355267781626,0.003947873849494306,Cerebral Palsy,1
0.0009038693524431603,0.0024072248605483525,Cerebral Palsy Foundation,1
0.005720644460547211,0.004380154700409489,Ceres,1
0.0008100260185616526,0.0022502321520628675,Ceres Community Project,0
0.0012005680822676289,0.003617901543332169,CERGE-EI Foundation,1
0.0017724835749728847,0.0029164348757152584,CET,1
0.000441819807514692,0.0021061962042472,C-Fam,1
0.0009766035283356488,0.0032139267387668183,CFES Brilliant Pathways,1
0.007669789431704291,0.0036912346237809946,Chai Lifeline,1
0.001082952474741062,0.0025349092362574027,Challenge Aspen,0
0.0031985445576542064,0.0038448598654751065,Challenged Athletes Foundation,1
0.0008425383640561352,0.0035488929922646525,Chamber Music America,3
